101|ADV_SERVICES|N|na|||Feb 23 2013  4:02AM
101|AGCLOG_CLEANUP|N|com.concur.services.agency.CleanUpAgencyProposalLogService|||Dec 14 2013  6:34AM
101|AGENCY_PROPOSAL|N|com.concur.services.agency.AgencyProposalPollingService|||Aug 18 2012  1:50AM
101|ANALYSIS|Y|com.concur.services.extract.ConcurExtractService|extract||Feb 23 2013  4:02AM
101|ANOMALY|Y|com.concur.services.anomaly.ConcurAnomalyService|||Aug 18 2012  1:50AM
101|APPROVAL_EXPIRE|N|com.concur.services.approvalexpiration.ConcurApprovalTimeoutService|||Apr 13 2006  7:26PM
101|ARCHIVE|Y|com.concur.services.archive.ConcurArchiveService|||Feb 23 2013  4:02AM
101|ATTENDEE|Y|com.concur.services.importer.ConcurImporterService|import||Feb 23 2013  4:02AM
101|AUTH_REQ_EXPIRE|N|com.concur.services.authreqexpiration.ConcurARExpireService|||Mar 22 2008  5:19AM
101|BILLING|N|com.concur.services.billingextract.ConcurBillingExtractService|||Feb 23 2013  4:02AM
101|BRZ_PRVSNNG|N|com.concur.services.breeze.BreezeProvisioningService|||Apr 17 2010  5:42AM
101|CARD_FEED|Y|com.concur.services.importer.ConcurImporterService|import||Feb 23 2013  4:02AM
101|CAW_CLEAN_UP|N|com.concur.services.auditworkbench.CawCleanUpService|||Mar 24 2012  1:54AM
101|CAW_FIRE_RULES|N|com.concur.services.auditworkbench.CawFireRoutingRulesService|||Apr 21 2012  3:25AM
101|CC_PRVR_VALID|N|com.concur.services.baml.CardProviderValidationService|cardprovidervalidation||Oct 19 2013  5:17AM
101|CONSOLIDATION|N|com.concur.services.consolidation.ConcurConsolidationService|||Apr 13 2006  7:26PM
101|CQ_EMPL_EXPORT|Y|com.concur.services.integration.CliqbookUserSyncService|||Apr 30 2015  1:45PM
101|CQ_EXPORT_DAILY|Y|com.concur.services.integration.CliqbookUserSyncService|||Aug 15 2009  4:23AM
101|CTE_TASK|N|com.concur.midtier.importexport.DefaultImportService|||Mar 21 2009  5:21AM
101|CWT_IMPORTER|N|com.concur.services.importer.clipper.ClipperImporterService|||Oct 19 2013  5:17AM
101|DATA_DUMP|Y|com.concur.services.extract.ConcurDataDumpExtractService|datadump||Feb 23 2013  4:02AM
101|DW_ACTN_ARCHIVE|Y|com.concur.services.dwArchive.dwActionArchive.ConcurDwActionArchiveService|||May 17 2014  2:22AM
101|DW_EXP_ARCHIVE|Y|com.concur.services.dwArchive.dwExpArchive.ConcurDwExpArchiveService|||Feb 23 2013  4:02AM
101|DW_GEXP_ARCHIVE|Y|com.concur.services.dwArchive.dwGovExpArchive.ConcurDwGovExpArchiveService|||Feb 23 2013  4:02AM
101|DW_TRVL_ARCHIVE|Y|com.concur.services.dwArchive.dwTrvlArchive.ConcurDwTrvlArchiveService|||Feb 23 2013  4:02AM
101|EFT_BATCH|Y|com.concur.services.integration.EftBatchProcessService|||Mar 16 2007  6:01PM
101|EFT_EMAIL|Y|com.concur.services.integration.EftBatchEmailService|||Nov 15 2008  5:17AM
101|EFT_FEED|Y|com.concur.services.integration.EftBatchFeedbackService|import||Apr 19 2008  5:09AM
101|EFT_PROCESS|N|com.concur.services.integration.EftBatchCreateDemandService|||Mar 21 2009  5:21AM
101|EMAIL_REMINDER|Y|com.concur.services.emailreminder.ConcurEmailReminderService|||Apr 13 2006  7:26PM
101|EMPLOYEE|Y|com.concur.services.importer.ConcurImporterService|import||Feb 23 2013  4:02AM
101|EXCHANGE_RATE|Y|com.concur.services.importer.ConcurImporterService|import||Feb 23 2013  4:02AM
