101|AR-A|AR|N||Jun 21 2005  3:47PM
101|AR-B|AR|N||Jun 21 2005  3:47PM
101|AR-C|AR|N||Jun 21 2005  3:47PM
101|AR-D|AR|N||Jun 21 2005  3:47PM
101|AR-E|AR|N||Jun 21 2005  3:47PM
101|AR-F|AR|N||Jun 21 2005  3:47PM
101|AR-G|AR|N||Jun 21 2005  3:47PM
101|AR-H|AR|N||Jun 21 2005  3:47PM
101|AR-J|AR|N||Jun 21 2005  3:47PM
101|AR-K|AR|N||Jun 21 2005  3:47PM
101|AR-L|AR|N||Jun 21 2005  3:47PM
101|AR-M|AR|N||Jun 21 2005  3:47PM
101|AR-N|AR|N||Jun 21 2005  3:47PM
101|AR-P|AR|N||Jun 21 2005  3:47PM
101|AR-Q|AR|N||Jun 21 2005  3:47PM
101|AR-R|AR|N||Jun 21 2005  3:47PM
101|AR-S|AR|N||Jun 21 2005  3:47PM
101|AR-T|AR|N||Jun 21 2005  3:47PM
101|AR-U|AR|N||Jun 21 2005  3:47PM
101|AR-V|AR|N||Jun 21 2005  3:47PM
101|AR-W|AR|N||Jun 21 2005  3:47PM
101|AR-X|AR|N||Jun 21 2005  3:47PM
101|AR-Y|AR|N||Jun 21 2005  3:47PM
101|AR-Z|AR|N||Jun 21 2005  3:47PM
101|AU-ACT|AU|N||Jun 21 2005  3:47PM
101|AU-NSW|AU|N||Jun 21 2005  3:47PM
101|AU-NT|AU|N||Jun 21 2005  3:47PM
101|AU-QLD|AU|N||Jun 21 2005  3:47PM
101|AU-SA|AU|N||Jun 21 2005  3:47PM
101|AU-TAS|AU|N||Jun 21 2005  3:47PM
101|AU-VIC|AU|N||Jun 21 2005  3:47PM
101|AU-WA|AU|N||Jun 21 2005  3:47PM
101|BE-BRU|BE|N||Jun 21 2005  3:47PM
101|BE-VAN|BE|N||Jun 21 2005  3:47PM
101|BE-VBR|BE|N||Jun 21 2005  3:47PM
101|BE-VLI|BE|N||Jun 21 2005  3:47PM
101|BE-VOV|BE|N||Jun 21 2005  3:47PM
101|BE-VWV|BE|N||Jun 21 2005  3:47PM
101|BE-WBR|BE|N||Jun 21 2005  3:47PM
101|BE-WHT|BE|N||Jun 21 2005  3:47PM
101|BE-WLG|BE|N||Jun 21 2005  3:47PM
101|BE-WLX|BE|N||Jun 21 2005  3:47PM
101|BE-WNA|BE|N||Jun 21 2005  3:47PM
101|BR-AC|BR|N||Jun 21 2005  3:47PM
101|BR-AL|BR|N||Jun 21 2005  3:47PM
101|BR-AM|BR|N||Jun 21 2005  3:47PM
101|BR-AP|BR|N||Jun 21 2005  3:47PM
101|BR-BA|BR|N||Jun 21 2005  3:47PM
101|BR-CE|BR|N||Jun 21 2005  3:47PM
101|BR-DF|BR|N||Jun 21 2005  3:47PM
101|BR-ES|BR|N||Jun 21 2005  3:47PM
101|BR-GO|BR|N||Jun 21 2005  3:47PM
101|BR-MA|BR|N||Jun 21 2005  3:47PM
101|BR-MG|BR|N||Jun 21 2005  3:47PM
101|BR-MS|BR|N||Jun 21 2005  3:47PM
101|BR-MT|BR|N||Jun 21 2005  3:47PM
101|BR-PA|BR|N||Jun 21 2005  3:47PM
101|BR-PB|BR|N||Jun 21 2005  3:47PM
101|BR-PE|BR|N||Jun 21 2005  3:47PM
101|BR-PI|BR|N||Jun 21 2005  3:47PM
101|BR-PR|BR|N||Jun 21 2005  3:47PM
101|BR-RJ|BR|N||Jun 21 2005  3:47PM
101|BR-RN|BR|N||Jun 21 2005  3:47PM
101|BR-RO|BR|N||Jun 21 2005  3:47PM
101|BR-RR|BR|N||Jun 21 2005  3:47PM
101|BR-RS|BR|N||Jun 21 2005  3:47PM
101|BR-SC|BR|N||Jun 21 2005  3:47PM
101|BR-SE|BR|N||Jun 21 2005  3:47PM
101|BR-SP|BR|N||Jun 21 2005  3:47PM
101|BR-TO|BR|N||Jun 21 2005  3:47PM
101|CA-AB|CA|N||Jun 21 2005  3:47PM
101|CA-BC|CA|N||Jun 21 2005  3:47PM
101|CA-MB|CA|N||Jun 21 2005  3:47PM
101|CA-NB|CA|N||Jun 21 2005  3:47PM
101|CA-NL|CA|N||Jun 21 2005  3:47PM
101|CA-NS|CA|N||Jun 21 2005  3:47PM
101|CA-NT|CA|N||Jun 21 2005  3:47PM
101|CA-NU|CA|N||Jun 21 2005  3:47PM
101|CA-ON|CA|N||Jun 21 2005  3:47PM
101|CA-PE|CA|N||Jun 21 2005  3:47PM
101|CA-QC|CA|N||Jun 21 2005  3:47PM
101|CA-SK|CA|N||Jun 21 2005  3:47PM
101|CA-YT|CA|N||Jun 21 2005  3:47PM
101|CH-AG|CH|N||Jun 21 2005  3:47PM
101|CH-AI|CH|N||Jun 21 2005  3:47PM
101|CH-AR|CH|N||Jun 21 2005  3:47PM
101|CH-BE|CH|N||Jun 21 2005  3:47PM
101|CH-BL|CH|N||Jun 21 2005  3:47PM
101|CH-BS|CH|N||Jun 21 2005  3:47PM
101|CH-FR|CH|N||Jun 21 2005  3:47PM
101|CH-GE|CH|N||Jun 21 2005  3:47PM
101|CH-GL|CH|N||Jun 21 2005  3:47PM
101|CH-GR|CH|N||Jun 21 2005  3:47PM
101|CH-JU|CH|N||Jun 21 2005  3:47PM
101|CH-LU|CH|N||Jun 21 2005  3:47PM
101|CH-NE|CH|N||Jun 21 2005  3:47PM
101|CH-NW|CH|N||Jun 21 2005  3:47PM
101|CH-OW|CH|N||Jun 21 2005  3:47PM
101|CH-SG|CH|N||Jun 21 2005  3:47PM
101|CH-SH|CH|N||Jun 21 2005  3:47PM
101|CH-SO|CH|N||Jun 21 2005  3:47PM
101|CH-SZ|CH|N||Jun 21 2005  3:47PM
101|CH-TG|CH|N||Jun 21 2005  3:47PM
101|CH-TI|CH|N||Jun 21 2005  3:47PM
101|CH-UR|CH|N||Jun 21 2005  3:47PM
101|CH-VD|CH|N||Jun 21 2005  3:47PM
101|CH-VS|CH|N||Jun 21 2005  3:47PM
101|CH-ZG|CH|N||Jun 21 2005  3:47PM
101|CH-ZH|CH|N||Jun 21 2005  3:47PM
101|CL-AI|CL|N||Jun 21 2005  3:47PM
101|CL-AN|CL|N||Jun 21 2005  3:47PM
101|CL-AP|CL|N||Feb  8 2014  5:05AM
101|CL-AR|CL|N||Jun 21 2005  3:47PM
101|CL-AT|CL|N||Jun 21 2005  3:47PM
101|CL-BI|CL|N||Jun 21 2005  3:47PM
101|CL-CO|CL|N||Jun 21 2005  3:47PM
101|CL-LI|CL|N||Jun 21 2005  3:47PM
101|CL-LL|CL|N||Jun 21 2005  3:47PM
101|CL-LR|CL|N||Feb  8 2014  5:05AM
101|CL-MA|CL|N||Jun 21 2005  3:47PM
101|CL-ML|CL|N||Jun 21 2005  3:47PM
101|CL-RM|CL|N||Jun 21 2005  3:47PM
101|CL-TA|CL|N||Jun 21 2005  3:47PM
101|CL-VS|CL|N||Jun 21 2005  3:47PM
101|CN-11|CN|N||Jun 21 2005  3:47PM
101|CN-12|CN|N||Jun 21 2005  3:47PM
101|CN-13|CN|N||Jun 21 2005  3:47PM
101|CN-14|CN|N||Jun 21 2005  3:47PM
101|CN-15|CN|N||Jun 21 2005  3:47PM
101|CN-21|CN|N||Jun 21 2005  3:47PM
101|CN-22|CN|N||Jun 21 2005  3:47PM
101|CN-23|CN|N||Jun 21 2005  3:47PM
101|CN-31|CN|N||Jun 21 2005  3:47PM
101|CN-32|CN|N||Jun 21 2005  3:47PM
101|CN-33|CN|N||Jun 21 2005  3:47PM
101|CN-34|CN|N||Jun 21 2005  3:47PM
101|CN-35|CN|N||Jun 21 2005  3:47PM
101|CN-36|CN|N||Jun 21 2005  3:47PM
101|CN-37|CN|N||Jun 21 2005  3:47PM
101|CN-41|CN|N||Jun 21 2005  3:47PM
101|CN-42|CN|N||Jun 21 2005  3:47PM
101|CN-43|CN|N||Jun 21 2005  3:47PM
101|CN-44|CN|N||Jun 21 2005  3:47PM
101|CN-45|CN|N||Jun 21 2005  3:47PM
101|CN-46|CN|N||Jun 21 2005  3:47PM
101|CN-50|CN|N||Jun 21 2005  3:47PM
101|CN-51|CN|N||Jun 21 2005  3:47PM
101|CN-52|CN|N||Jun 21 2005  3:47PM
101|CN-53|CN|N||Jun 21 2005  3:47PM
101|CN-54|CN|N||Jun 21 2005  3:47PM
101|CN-61|CN|N||Jun 21 2005  3:47PM
101|CN-62|CN|N||Jun 21 2005  3:47PM
101|CN-63|CN|N||Jun 21 2005  3:47PM
101|CN-64|CN|N||Jun 21 2005  3:47PM
101|CN-65|CN|N||Jun 21 2005  3:47PM
101|CN-71|CN|N||Jun 21 2005  3:47PM
101|CN-91|CN|N||Jun 21 2005  3:47PM
101|CN-92|CN|N||Jun 21 2005  3:47PM
101|CR-A|CR|N||Jun 21 2005  3:47PM
101|CR-C|CR|N||Jun 21 2005  3:47PM
101|CR-G|CR|N||Jun 21 2005  3:47PM
101|CR-H|CR|N||Jun 21 2005  3:47PM
101|CR-L|CR|N||Jun 21 2005  3:47PM
101|CR-P|CR|N||Jun 21 2005  3:47PM
101|CR-SJ|CR|N||Jun 21 2005  3:47PM
101|CS-CG|CS|Y||Sep 13 2014  3:10AM
101|CS-KM|CS|Y||Sep 13 2014  3:10AM
101|CS-SR|CS|Y||Sep 13 2014  3:10AM
101|CS-VO|CS|Y||Sep 13 2014  3:10AM
101|DE-BE|DE|N||Jun 21 2005  3:47PM
101|DE-BR|DE|N||Jun 21 2005  3:47PM
101|DE-BW|DE|N||Jun 21 2005  3:47PM
101|DE-BY|DE|N||Jun 21 2005  3:47PM
101|DE-HB|DE|N||Jun 21 2005  3:47PM
101|DE-HE|DE|N||Jun 21 2005  3:47PM
101|DE-HH|DE|N||Jun 21 2005  3:47PM
101|DE-MV|DE|N||Jun 21 2005  3:47PM
101|DE-NI|DE|N||Jun 21 2005  3:47PM
101|DE-NW|DE|N||Jun 21 2005  3:47PM
101|DE-RP|DE|N||Jun 21 2005  3:47PM
101|DE-SH|DE|N||Jun 21 2005  3:47PM
101|DE-SL|DE|N||Jun 21 2005  3:47PM
101|DE-SN|DE|N||Jun 21 2005  3:47PM
101|DE-ST|DE|N||Jun 21 2005  3:47PM
101|DE-TH|DE|N||Jun 21 2005  3:47PM
101|EC-A|EC|N||Oct 15 2016  1:31AM
101|EC-B|EC|N||Oct 15 2016  1:31AM
101|EC-C|EC|N||Oct 15 2016  1:31AM
101|EC-D|EC|N||Oct 15 2016  1:31AM
101|EC-E|EC|N||Oct 15 2016  1:31AM
101|EC-F|EC|N||Oct 15 2016  1:31AM
101|EC-G|EC|N||Oct 15 2016  1:31AM
101|EC-H|EC|N||Oct 15 2016  1:31AM
101|EC-I|EC|N||Oct 15 2016  1:31AM
101|EC-L|EC|N||Oct 15 2016  1:31AM
101|EC-M|EC|N||Oct 15 2016  1:31AM
101|EC-N|EC|N||Oct 15 2016  1:31AM
101|EC-O|EC|N||Oct 15 2016  1:31AM
101|EC-P|EC|N||Oct 15 2016  1:31AM
101|EC-R|EC|N||Oct 15 2016  1:31AM
101|EC-S|EC|N||Oct 15 2016  1:31AM
101|EC-SD|EC|N||Oct 15 2016  1:31AM
101|EC-SE|EC|N||Oct 15 2016  1:31AM
101|EC-T|EC|N||Oct 15 2016  1:31AM
101|EC-U|EC|N||Oct 15 2016  1:31AM
101|EC-W|EC|N||Oct 15 2016  1:31AM
101|EC-X|EC|N||Oct 15 2016  1:31AM
101|EC-Y|EC|N||Oct 15 2016  1:31AM
101|EC-Z|EC|N||Oct 15 2016  1:31AM
101|EE-37|EE|N||Jun 21 2005  3:47PM
101|EE-39|EE|N||Jun 21 2005  3:47PM
101|EE-44|EE|N||Jun 21 2005  3:47PM
101|EE-49|EE|N||Jun 21 2005  3:47PM
101|EE-51|EE|N||Jun 21 2005  3:47PM
101|EE-57|EE|N||Jun 21 2005  3:47PM
101|EE-59|EE|N||Jun 21 2005  3:47PM
101|EE-65|EE|N||Jun 21 2005  3:47PM
101|EE-67|EE|N||Jun 21 2005  3:47PM
101|EE-70|EE|N||Jun 21 2005  3:47PM
101|EE-74|EE|N||Jun 21 2005  3:47PM
101|EE-78|EE|N||Jun 21 2005  3:47PM
101|EE-82|EE|N||Jun 21 2005  3:47PM
101|EE-84|EE|N||Jun 21 2005  3:47PM
101|EE-86|EE|N||Jun 21 2005  3:47PM
101|FI-AL|FI|N||Jun 21 2005  3:47PM
101|FI-ES|FI|N||Jun 21 2005  3:47PM
101|FI-IS|FI|N||Jun 21 2005  3:47PM
101|FI-LL|FI|N||Jun 21 2005  3:47PM
101|FI-LS|FI|N||Jun 21 2005  3:47PM
101|FI-OL|FI|N||Jun 21 2005  3:47PM
101|FR-01|FR|N||Jun 21 2005  3:47PM
101|FR-02|FR|N||Jun 21 2005  3:47PM
101|FR-03|FR|N||Jun 21 2005  3:47PM
101|FR-04|FR|N||Jun 21 2005  3:47PM
101|FR-05|FR|N||Jun 21 2005  3:47PM
101|FR-06|FR|N||Jun 21 2005  3:47PM
101|FR-07|FR|N||Jun 21 2005  3:47PM
101|FR-08|FR|N||Jun 21 2005  3:47PM
101|FR-09|FR|N||Jun 21 2005  3:47PM
101|FR-10|FR|N||Jun 21 2005  3:47PM
101|FR-11|FR|N||Jun 21 2005  3:47PM
101|FR-12|FR|N||Jun 21 2005  3:47PM
101|FR-13|FR|N||Jun 21 2005  3:47PM
101|FR-14|FR|N||Jun 21 2005  3:47PM
101|FR-15|FR|N||Jun 21 2005  3:47PM
101|FR-16|FR|N||Jun 21 2005  3:47PM
101|FR-17|FR|N||Jun 21 2005  3:47PM
101|FR-18|FR|N||Jun 21 2005  3:47PM
101|FR-19|FR|N||Jun 21 2005  3:47PM
101|FR-21|FR|N||Jun 21 2005  3:47PM
101|FR-22|FR|N||Jun 21 2005  3:47PM
101|FR-23|FR|N||Jun 21 2005  3:47PM
101|FR-24|FR|N||Jun 21 2005  3:47PM
101|FR-25|FR|N||Jun 21 2005  3:47PM
101|FR-26|FR|N||Jun 21 2005  3:47PM
101|FR-27|FR|N||Jun 21 2005  3:47PM
101|FR-28|FR|N||Jun 21 2005  3:47PM
101|FR-29|FR|N||Jun 21 2005  3:47PM
101|FR-2A|FR|N||Jun 21 2005  3:47PM
101|FR-2B|FR|N||Jun 21 2005  3:47PM
101|FR-30|FR|N||Jun 21 2005  3:47PM
101|FR-31|FR|N||Jun 21 2005  3:47PM
101|FR-32|FR|N||Jun 21 2005  3:47PM
101|FR-33|FR|N||Jun 21 2005  3:47PM
101|FR-34|FR|N||Jun 21 2005  3:47PM
101|FR-35|FR|N||Jun 21 2005  3:47PM
101|FR-36|FR|N||Jun 21 2005  3:47PM
101|FR-37|FR|N||Jun 21 2005  3:47PM
101|FR-38|FR|N||Jun 21 2005  3:47PM
101|FR-39|FR|N||Jun 21 2005  3:47PM
101|FR-40|FR|N||Jun 21 2005  3:47PM
101|FR-41|FR|N||Jun 21 2005  3:47PM
101|FR-42|FR|N||Jun 21 2005  3:47PM
101|FR-43|FR|N||Jun 21 2005  3:47PM
101|FR-44|FR|N||Jun 21 2005  3:47PM
101|FR-45|FR|N||Jun 21 2005  3:47PM
101|FR-46|FR|N||Jun 21 2005  3:47PM
101|FR-47|FR|N||Jun 21 2005  3:47PM
101|FR-48|FR|N||Jun 21 2005  3:47PM
101|FR-49|FR|N||Jun 21 2005  3:47PM
