2040|101|Y|Y||Jun  6 2008  5:15PM
65287|101|N|Y||Nov  4 2009  1:46PM
98581|101|Y|Y||Jan 21 2010 12:33AM
98582|101|Y|Y||Jan 21 2010 12:34AM
98583|101|Y|Y||Jan 21 2010 12:34AM
98584|101|Y|Y||Jan 21 2010 12:35AM
98585|101|Y|Y||Jan 21 2010 12:35AM
98586|101|Y|Y||Jan 21 2010 12:35AM
98587|101|Y|Y||Jan 21 2010 12:35AM
98588|101|Y|Y||Jan 21 2010 12:35AM
100246|101|Y|Y||Jan 24 2010 12:10AM
100247|101|Y|Y||Jan 24 2010 12:10AM
100248|101|Y|Y||Jan 24 2010 12:12AM
100249|101|Y|Y||Jan 24 2010 12:12AM
100250|101|Y|Y||Jan 24 2010 12:12AM
100251|101|Y|Y||Jan 24 2010 12:12AM
100252|101|Y|Y||Jan 24 2010 12:12AM
100253|101|Y|Y||Jan 24 2010 12:12AM
100254|101|Y|Y||Jan 24 2010 12:12AM
100255|101|Y|Y||Jan 24 2010 12:12AM
100256|101|Y|Y||Jan 24 2010 12:12AM
100257|101|Y|Y||Jan 24 2010 12:13AM
101911|101|Y|Y||Jan 28 2010 12:26AM
101912|101|Y|Y||Jan 28 2010 12:26AM
101913|101|Y|Y||Jan 28 2010 12:26AM
101914|101|Y|Y||Jan 28 2010 12:26AM
101915|101|Y|Y||Jan 28 2010 12:26AM
101916|101|Y|Y||Jan 28 2010 12:26AM
101917|101|Y|Y||Jan 28 2010 12:26AM
101918|101|Y|Y||Jan 28 2010 12:27AM
101919|101|Y|Y||Jan 28 2010 12:27AM
101920|101|Y|Y||Jan 28 2010 12:28AM
101921|101|Y|Y||Jan 28 2010 12:28AM
101922|101|Y|Y||Jan 28 2010 12:28AM
101923|101|Y|Y||Jan 28 2010 12:28AM
101924|101|Y|Y||Jan 28 2010 12:28AM
103576|101|Y|Y||Jan 31 2010 12:06AM
103577|101|Y|Y||Jan 31 2010 12:09AM
103578|101|Y|Y||Jan 31 2010 12:09AM
103579|101|Y|Y||Jan 31 2010 12:09AM
103580|101|Y|Y||Jan 31 2010 12:09AM
103581|101|Y|Y||Jan 31 2010 12:09AM
103582|101|Y|Y||Jan 31 2010 12:09AM
103583|101|Y|Y||Jan 31 2010 12:09AM
103584|101|Y|Y||Jan 31 2010 12:09AM
103585|101|Y|Y||Jan 31 2010 12:09AM
103586|101|Y|Y||Jan 31 2010 12:09AM
103587|101|Y|Y||Jan 31 2010 12:09AM
103588|101|Y|Y||Jan 31 2010 12:09AM
103589|101|Y|Y||Jan 31 2010 12:09AM
103590|101|Y|Y||Jan 31 2010 12:09AM
103591|101|Y|Y||Jan 31 2010 12:09AM
103592|101|Y|Y||Jan 31 2010 12:09AM
103593|101|Y|Y||Jan 31 2010 12:09AM
103594|101|Y|Y||Jan 31 2010 12:09AM
103595|101|Y|Y||Jan 31 2010 12:09AM
103596|101|Y|Y||Jan 31 2010 12:09AM
103597|101|Y|Y||Jan 31 2010 12:09AM
103598|101|Y|Y||Jan 31 2010 12:09AM
103599|101|Y|Y||Jan 31 2010 12:09AM
103600|101|Y|Y||Jan 31 2010 12:09AM
103601|101|Y|Y||Jan 31 2010 12:09AM
103602|101|Y|Y||Jan 31 2010 12:09AM
103603|101|Y|Y||Jan 31 2010 12:11AM
105241|101|Y|Y||Feb  4 2010 12:20AM
105242|101|Y|Y||Feb  4 2010 12:20AM
105243|101|Y|Y||Feb  4 2010 12:22AM
105244|101|Y|Y||Feb  4 2010 12:22AM
105245|101|Y|Y||Feb  4 2010 12:22AM
105246|101|Y|Y||Feb  4 2010 12:22AM
105247|101|Y|Y||Feb  4 2010 12:22AM
105248|101|Y|Y||Feb  4 2010 12:22AM
105249|101|Y|Y||Feb  4 2010 12:23AM
105250|101|Y|Y||Feb  4 2010 12:23AM
105251|101|Y|Y||Feb  4 2010 12:23AM
105252|101|Y|Y||Feb  4 2010 12:23AM
105253|101|Y|Y||Feb  4 2010 12:23AM
106906|101|Y|Y||Feb  7 2010 12:25AM
106907|101|Y|Y||Feb  7 2010 12:25AM
106908|101|Y|Y||Feb  7 2010 12:25AM
106909|101|Y|Y||Feb  7 2010 12:25AM
106910|101|Y|Y||Feb  7 2010 12:25AM
106911|101|Y|Y||Feb  7 2010 12:25AM
108571|101|Y|Y||Feb 11 2010 12:47AM
108572|101|Y|Y||Feb 11 2010 12:48AM
108573|101|Y|Y||Feb 11 2010 12:48AM
108574|101|Y|Y||Feb 11 2010 12:48AM
108575|101|Y|Y||Feb 11 2010 12:48AM
108576|101|Y|Y||Feb 11 2010 12:50AM
110236|101|Y|Y||Feb 14 2010 12:06AM
110237|101|Y|Y||Feb 14 2010 12:06AM
110238|101|Y|Y||Feb 14 2010 12:06AM
110239|101|Y|Y||Feb 14 2010 12:06AM
110240|101|Y|Y||Feb 14 2010 12:06AM
110241|101|Y|Y||Feb 14 2010 12:06AM
110242|101|Y|Y||Feb 14 2010 12:06AM
111901|101|Y|Y||Feb 18 2010 12:34AM
113566|101|Y|Y||Feb 21 2010 12:26AM
113567|101|Y|Y||Feb 21 2010 12:31AM
113568|101|Y|Y||Feb 21 2010 12:34AM
113569|101|Y|Y||Feb 21 2010 12:34AM
115231|101|Y|Y||Feb 25 2010 12:44AM
252483|101|Y|Y||Jul  2 2013 11:17PM
252484|101|Y|Y||Jul  2 2013 11:17PM
252485|101|Y|Y||Jul  2 2013 11:18PM
252486|101|Y|Y||Jul  2 2013 11:19PM
252487|101|Y|Y||Jul  2 2013 11:20PM
252488|101|Y|Y||Jul  2 2013 11:20PM
252489|101|Y|Y||Jul  2 2013 11:20PM
252490|101|Y|Y||Jul  2 2013 11:22PM
252491|101|Y|Y||Jul  2 2013 11:23PM
252492|101|Y|Y||Jul  2 2013 11:23PM
252493|101|Y|Y||Jul  2 2013 11:24PM
252494|101|Y|Y||Jul  9 2013 11:49PM
252495|101|Y|Y||Jul  9 2013 11:50PM
252496|101|Y|Y||Jul  9 2013 11:51PM
252497|101|Y|Y||Jul  9 2013 11:51PM
252498|101|Y|Y||Jul  9 2013 11:52PM
252499|101|Y|Y||Jul  9 2013 11:52PM
252500|101|Y|Y||Jul  9 2013 11:52PM
252501|101|Y|Y||Jul  9 2013 11:52PM
252502|101|Y|Y||Jul  9 2013 11:52PM
252503|101|Y|Y||Jul  9 2013 11:53PM
252504|101|Y|Y||Jul  9 2013 11:53PM
252505|101|Y|Y||Jul  9 2013 11:53PM
252506|101|Y|Y||Jul  9 2013 11:55PM
252507|101|Y|Y||Jul  9 2013 11:56PM
252508|101|Y|Y||Jul  9 2013 11:56PM
252509|101|Y|Y||Jul  9 2013 11:56PM
252510|101|Y|Y||Jul  9 2013 11:57PM
252511|101|Y|Y||Jul  9 2013 11:57PM
252512|101|Y|Y||Jul  9 2013 11:57PM
252513|101|Y|Y||Jul  9 2013 11:57PM
252514|101|Y|Y||Jul  9 2013 11:59PM
252515|101|Y|Y||Jul 12 2013 11:21PM
252516|101|Y|Y||Jul 16 2013 11:15PM
252517|101|Y|Y||Jul 16 2013 11:15PM
252518|101|Y|Y||Jul 16 2013 11:18PM
252519|101|Y|Y||Jul 16 2013 11:19PM
252520|101|Y|Y||Jul 16 2013 11:20PM
252521|101|Y|Y||Jul 16 2013 11:21PM
252522|101|Y|Y||Jul 20 2013  8:41AM
252523|101|Y|Y||Jul 20 2013  8:50AM
252524|101|Y|Y||Jul 23 2013 11:34PM
252525|101|Y|Y||Jul 23 2013 11:39PM
252526|101|Y|Y||Jul 23 2013 11:41PM
252527|101|Y|Y||Jul 30 2013 11:12PM
252528|101|Y|Y||Jul 30 2013 11:12PM
252529|101|Y|Y||Jul 30 2013 11:12PM
252530|101|Y|Y||Jul 30 2013 11:12PM
252531|101|Y|Y||Jul 30 2013 11:14PM
252532|101|Y|Y||Jul 30 2013 11:14PM
252533|101|Y|Y||Jul 30 2013 11:15PM
252534|101|Y|Y||Jul 30 2013 11:16PM
252535|101|Y|Y||Jul 30 2013 11:16PM
252536|101|Y|Y||Jul 30 2013 11:16PM
252537|101|Y|Y||Jul 30 2013 11:17PM
252538|101|Y|Y||Jul 30 2013 11:18PM
252539|101|Y|Y||Jul 30 2013 11:18PM
252423|101|Y|Y||Jun  7 2013 11:16PM
252424|101|Y|Y||Jun  7 2013 11:16PM
252425|101|Y|Y||Jun  7 2013 11:17PM
252426|101|Y|Y||Jun  7 2013 11:17PM
252427|101|Y|Y||Jun  7 2013 11:17PM
252428|101|Y|Y||Jun  7 2013 11:17PM
252429|101|Y|Y||Jun  7 2013 11:17PM
252430|101|Y|Y||Jun  7 2013 11:18PM
252431|101|Y|Y||Jun  7 2013 11:18PM
252432|101|Y|Y||Jun  7 2013 11:19PM
252433|101|Y|Y||Jun  7 2013 11:19PM
252434|101|Y|Y||Jun  7 2013 11:19PM
252435|101|Y|Y||Jun  7 2013 11:21PM
252436|101|Y|Y||Jun  7 2013 11:22PM
252437|101|Y|Y||Jun  7 2013 11:22PM
252438|101|Y|Y||Jun  7 2013 11:22PM
252439|101|Y|Y||Jun  7 2013 11:22PM
252440|101|Y|Y||Jun  7 2013 11:22PM
252441|101|Y|Y||Jun  7 2013 11:22PM
252442|101|Y|Y||Jun  7 2013 11:23PM
252443|101|Y|Y||Jun  7 2013 11:23PM
252444|101|Y|Y||Jun 11 2013 11:12PM
252445|101|Y|Y||Jun 11 2013 11:13PM
252446|101|Y|Y||Jun 11 2013 11:13PM
252447|101|Y|Y||Jun 11 2013 11:16PM
252448|101|Y|Y||Jun 11 2013 11:16PM
252449|101|Y|Y||Jun 11 2013 11:18PM
252450|101|Y|Y||Jun 11 2013 11:19PM
252451|101|Y|Y||Jun 11 2013 11:19PM
252452|101|Y|Y||Jun 11 2013 11:21PM
252453|101|Y|Y||Jun 15 2013  9:37AM
252454|101|Y|Y||Jun 15 2013  9:42AM
252455|101|Y|Y||Jun 15 2013  9:45AM
252456|101|Y|Y||Jun 18 2013 11:13PM
252457|101|Y|Y||Jun 18 2013 11:13PM
252458|101|Y|Y||Jun 18 2013 11:14PM
252459|101|Y|Y||Jun 18 2013 11:14PM
252460|101|Y|Y||Jun 18 2013 11:16PM
252461|101|Y|Y||Jun 18 2013 11:18PM
252462|101|Y|Y||Jun 18 2013 11:22PM
252463|101|Y|Y||Jun 18 2013 11:22PM
252464|101|Y|Y||Jun 18 2013 11:24PM
252465|101|Y|Y||Jun 21 2013 11:11PM
252466|101|Y|Y||Jun 21 2013 11:14PM
252467|101|Y|Y||Jun 21 2013 11:22PM
252468|101|Y|Y||Jun 21 2013 11:23PM
252469|101|Y|Y||Jun 25 2013 11:10PM
252470|101|Y|Y||Jun 25 2013 11:10PM
252471|101|Y|Y||Jun 25 2013 11:11PM
252472|101|Y|Y||Jun 25 2013 11:12PM
252473|101|Y|Y||Jun 25 2013 11:12PM
252474|101|Y|Y||Jun 25 2013 11:13PM
252475|101|Y|Y||Jun 25 2013 11:16PM
252476|101|Y|Y||Jun 25 2013 11:18PM
252477|101|Y|Y||Jun 25 2013 11:18PM
252478|101|Y|Y||Jun 25 2013 11:19PM
252479|101|Y|Y||Jul  2 2013 11:13PM
252480|101|Y|Y||Jul  2 2013 11:14PM
252481|101|Y|Y||Jul  2 2013 11:14PM
252482|101|Y|Y||Jul  2 2013 11:15PM
252598|101|Y|Y||Aug 27 2013 11:26PM
252599|101|Y|Y||Aug 27 2013 11:27PM
252600|101|Y|Y||Aug 27 2013 11:27PM
252601|101|Y|Y||Aug 27 2013 11:27PM
252602|101|Y|Y||Aug 27 2013 11:27PM
252603|101|Y|Y||Aug 27 2013 11:27PM
252604|101|Y|Y||Aug 30 2013 11:19PM
252605|101|Y|Y||Sep  4 2013 12:01AM
252606|101|Y|Y||Sep  4 2013 12:01AM
252607|101|Y|Y||Sep  4 2013 12:02AM
252608|101|Y|Y||Sep  4 2013 12:02AM
252609|101|Y|Y||Sep  4 2013 12:03AM
252610|101|Y|Y||Sep  4 2013 12:03AM
252611|101|Y|Y||Sep  4 2013 12:05AM
252612|101|Y|Y||Sep  4 2013 12:05AM
252613|101|Y|Y||Sep  4 2013 12:05AM
252614|101|Y|Y||Sep  4 2013 12:06AM
252615|101|Y|Y||Sep  4 2013 12:08AM
252616|101|Y|Y||Sep  4 2013 12:08AM
252617|101|Y|Y||Sep  4 2013 12:09AM
252618|101|Y|Y||Sep  4 2013 12:10AM
252619|101|Y|Y||Sep  4 2013 12:10AM
252620|101|Y|Y||Sep  4 2013 12:10AM
252621|101|Y|Y||Sep  4 2013 12:11AM
252622|101|Y|Y||Sep  4 2013 12:11AM
252623|101|Y|Y||Sep  6 2013 11:08PM
252624|101|Y|Y||Sep  6 2013 11:09PM
252625|101|Y|Y||Sep  6 2013 11:09PM
252626|101|Y|Y||Sep  6 2013 11:09PM
252627|101|Y|Y||Sep  6 2013 11:09PM
252628|101|Y|Y||Sep  6 2013 11:09PM
252629|101|Y|Y||Sep  6 2013 11:10PM
252630|101|Y|Y||Sep  6 2013 11:10PM
252631|101|Y|Y||Sep  6 2013 11:10PM
252632|101|Y|Y||Sep  6 2013 11:10PM
252633|101|Y|Y||Sep  6 2013 11:10PM
252634|101|Y|Y||Sep  6 2013 11:10PM
252635|101|Y|Y||Sep  6 2013 11:11PM
252636|101|Y|Y||Sep  6 2013 11:11PM
252637|101|Y|Y||Sep  6 2013 11:11PM
252638|101|Y|Y||Sep  6 2013 11:11PM
252639|101|Y|Y||Sep  6 2013 11:11PM
252640|101|Y|Y||Sep  6 2013 11:12PM
252641|101|Y|Y||Sep  6 2013 11:12PM
252642|101|Y|Y||Sep  6 2013 11:12PM
252643|101|Y|Y||Sep  6 2013 11:12PM
252644|101|Y|Y||Sep  6 2013 11:12PM
252645|101|Y|Y||Sep  6 2013 11:13PM
252646|101|Y|Y||Sep  6 2013 11:13PM
252647|101|Y|Y||Sep  6 2013 11:13PM
252648|101|Y|Y||Sep  6 2013 11:13PM
252649|101|Y|Y||Sep  6 2013 11:13PM
252650|101|Y|Y||Sep  6 2013 11:13PM
252651|101|Y|Y||Sep  6 2013 11:14PM
252652|101|Y|Y||Sep  6 2013 11:14PM
252653|101|Y|Y||Sep  6 2013 11:14PM
252654|101|Y|Y||Sep  6 2013 11:14PM
252716|101|Y|Y||Sep 10 2013 11:24PM
252717|101|Y|Y||Sep 10 2013 11:24PM
252718|101|Y|Y||Sep 10 2013 11:25PM
252719|101|Y|Y||Sep 13 2013 11:16PM
252720|101|Y|Y||Sep 13 2013 11:17PM
252721|101|Y|Y||Sep 13 2013 11:17PM
252722|101|Y|Y||Sep 13 2013 11:18PM
252723|101|Y|Y||Sep 13 2013 11:18PM
252724|101|Y|Y||Sep 13 2013 11:18PM
252725|101|Y|Y||Sep 13 2013 11:18PM
252726|101|Y|Y||Sep 13 2013 11:19PM
252727|101|Y|Y||Sep 13 2013 11:20PM
252728|101|Y|Y||Sep 13 2013 11:20PM
252729|101|Y|Y||Sep 13 2013 11:20PM
252730|101|Y|Y||Sep 13 2013 11:21PM
252731|101|Y|Y||Sep 13 2013 11:21PM
252732|101|Y|Y||Sep 13 2013 11:21PM
252733|101|Y|Y||Sep 13 2013 11:22PM
252734|101|Y|Y||Sep 13 2013 11:22PM
252735|101|Y|Y||Sep 13 2013 11:22PM
252736|101|Y|Y||Sep 13 2013 11:23PM
252737|101|Y|Y||Sep 13 2013 11:24PM
252738|101|Y|Y||Sep 13 2013 11:24PM
252739|101|Y|Y||Sep 13 2013 11:24PM
252740|101|Y|Y||Sep 13 2013 11:25PM
252741|101|Y|Y||Sep 13 2013 11:25PM
252742|101|Y|Y||Sep 13 2013 11:25PM
252743|101|Y|Y||Sep 13 2013 11:25PM
