101|1|en|Y|American Express Travel||Jun 21 2005  3:49PM
101|2|en|Y|Travelocity.com||Jun 21 2005  3:49PM
101|3|en|Y|Rosenbluth International||Jun 21 2005  3:49PM
101|4|en|Y|Expedia.com||Jun 21 2005  3:49PM
101|5|en|Y|Aer Lingus||Jun 21 2005  3:49PM
101|6|en|Y|Aero Mexico||Jun 21 2005  3:49PM
101|7|en|Y|Air France||Jun 21 2005  3:49PM
101|8|en|Y|Air New Zealand||Jun 21 2005  3:49PM
101|9|en|Y|Alaska Airlines||Jun 21 2005  3:49PM
101|10|en|Y|Alitalia||Jun 21 2005  3:49PM
101|11|en|Y|Alitalia Airlines||Jun 21 2005  3:49PM
101|12|en|Y|America West||Jun 21 2005  3:49PM
101|13|en|Y|American Airlines||Jun 21 2005  3:49PM
101|14|en|Y|British Airways||Jun 21 2005  3:49PM
101|15|en|Y|British Midland||Jun 21 2005  3:49PM
101|16|en|Y|Continental Airlines||Jun 21 2005  3:49PM
101|17|en|Y|Delta Air Lines||Jun 21 2005  3:49PM
101|18|en|Y|Horizon Air||Jun 21 2005  3:49PM
101|19|en|Y|JAL||Jun 21 2005  3:49PM
101|20|en|Y|Lufthansa||Jun 21 2005  3:49PM
101|21|en|Y|Northwest Airlines||Sep 29 2006  2:55AM
101|22|en|Y|Northwest Airlines Inc. / KLM||Jun 21 2005  3:49PM
101|23|en|Y|Qantas||Jun 21 2005  3:49PM
101|24|en|Y|Reno Airlines||Jun 21 2005  3:49PM
101|25|en|Y|Ryan Air||Jun 21 2005  3:49PM
101|26|en|Y|Sabena||Jun 21 2005  3:49PM
101|27|en|Y|SAS||Jun 21 2005  3:49PM
101|28|en|Y|Saudi Arabian Airlines||Jun 21 2005  3:49PM
101|29|en|Y|Singapore Airlines||Jun 21 2005  3:49PM
101|30|en|Y|SkyJet||Jun 21 2005  3:49PM
101|31|en|Y|Southwest Airlines||Jun 21 2005  3:49PM
101|32|en|Y|Trans World Airlines||Jun 21 2005  3:49PM
101|33|en|Y|U.S. Airways||Jun 21 2005  3:49PM
101|34|en|Y|United Airlines||Jun 21 2005  3:49PM
101|35|en|Y|Virgin||Jun 21 2005  3:49PM
101|36|en|Y|Agency||Jun 21 2005  3:49PM
101|37|en|Y|Alamo||Jun 21 2005  3:49PM
101|38|en|Y|Avis||Jun 21 2005  3:49PM
101|39|en|Y|Budget||Jun 21 2005  3:49PM
101|40|en|Y|Dollar||Jun 21 2005  3:49PM
101|41|en|Y|Enterprise||Jun 21 2005  3:49PM
101|42|en|Y|General||Jun 21 2005  3:49PM
101|43|en|Y|Hertz||Jun 21 2005  3:49PM
101|44|en|Y|National Car Rental||Jun 21 2005  3:49PM
101|45|en|Y|Thrifty||Jun 21 2005  3:49PM
101|46|en|Y|Rent a Wreck||Jun 21 2005  3:49PM
101|47|en|Y|Eurodollar||Jun 21 2005  3:49PM
101|48|en|Y|FedEx||Jun 21 2005  3:49PM
101|49|en|Y|U.S. Postal Service||Jun 21 2005  3:49PM
101|50|en|Y|United Parcel Service||Jun 21 2005  3:49PM
101|51|en|Y|DHL||Jun 21 2005  3:49PM
101|52|en|Y|Parcel Force||Jun 21 2005  3:49PM
101|53|en|Y|Avalon Transportation||Jun 21 2005  3:49PM
101|54|en|Y|Music Express, Inc.||Jun 21 2005  3:49PM
101|55|en|Y|A.H.M.I. Hotels||Jun 21 2005  3:49PM
101|56|en|Y|Allegro Resorts||Jun 21 2005  3:49PM
101|57|en|Y|Allstar Hotels||Jun 21 2005  3:49PM
101|58|en|Y|All Suites International||Jun 21 2005  3:49PM
101|59|en|Y|Alp'Azur Hotels||Jun 21 2005  3:49PM
101|60|en|Y|Alpine Classics Private Hotels||Jun 21 2005  3:49PM
101|61|en|Y|Althoff Hotels||Jun 21 2005  3:49PM
101|62|en|Y|Amari Hotels||Jun 21 2005  3:49PM
101|63|en|Y|AmeriHost Inn||Jun 21 2005  3:49PM
101|64|en|Y|Amsterdam Hotels Org.||Jun 21 2005  3:49PM
101|65|en|Y|Arcantis||Jun 21 2005  3:49PM
101|66|en|Y|Ashley House||Jun 21 2005  3:49PM
101|67|en|Y|Astotel||Jun 21 2005  3:49PM
101|68|en|Y|Astron Hotels||Jun 21 2005  3:49PM
101|69|en|Y|Ata Hotels||Jun 21 2005  3:49PM
101|70|en|Y|Atlas Hotels||Jun 21 2005  3:49PM
101|71|en|Y|Atlas Hotels Israel||Jun 21 2005  3:49PM
101|72|en|Y|Bali1 Hotels||Jun 21 2005  3:49PM
101|73|en|Y|Bali1 Bali Hotels||Jun 21 2005  3:49PM
101|74|en|Y|Bali1 Kuta Hotels||Jun 21 2005  3:49PM
101|75|en|Y|Bali1 Nusa Dua & Benoa Hotels||Jun 21 2005  3:49PM
101|76|en|Y|Bali1 Sanur Hotels||Jun 21 2005  3:49PM
101|77|en|Y|Balldins||Jun 21 2005  3:49PM
101|78|en|Y|Bally's||Jun 21 2005  3:49PM
101|79|en|Y|Barcelo Hotels||Jun 21 2005  3:49PM
101|80|en|Y|Best Western International||Jun 21 2005  3:49PM
101|81|en|Y|Bettoja Hotels||Jun 21 2005  3:49PM
101|82|en|Y|Bilderberg||Jun 21 2005  3:49PM
101|83|en|Y|Bleu Marine||Jun 21 2005  3:49PM
101|84|en|Y|Bonaparte Hotel Group||Jun 21 2005  3:49PM
101|85|en|Y|Bristol Hotels and Resorts||Jun 21 2005  3:49PM
101|86|en|Y|Cadena Hotelera Asturiana||Jun 21 2005  3:49PM
101|87|en|Y|Camberley Hotel Company||Jun 21 2005  3:49PM
101|88|en|Y|Camino Real Hotels & Resorts||Jun 21 2005  3:49PM
101|89|en|Y|Campanile||Jun 21 2005  3:49PM
101|90|en|Y|Canadian Pacific Hotels||Jun 21 2005  3:49PM
101|91|en|Y|Candlewood Suites||Jun 21 2005  3:49PM
101|92|en|Y|ChÉteaux & Hìtels de Charme||Jun 21 2005  3:49PM
101|93|en|Y|Caesar Resort Hotels||Jun 21 2005  3:49PM
