101|1|en|Y|Employee First Name||Jun 21 2005  3:53PM
101|2|en|Y|Employee ID||Jun 21 2005  3:53PM
101|3|en|Y|Employee Last Name||Jun 21 2005  3:53PM
101|4|en|Y|Employee Middle Initial||Jun 21 2005  3:53PM
101|5|en|Y|Employee Email Address||Jun 21 2005  3:53PM
101|6|en|Y|Employee Login ID||Jun 21 2005  3:53PM
101|7|en|Y|Employee Org Unit 1||Jun 21 2005  3:53PM
101|8|en|Y|Employee Org Unit 2||Jun 21 2005  3:53PM
101|9|en|Y|Employee Org Unit 3||Jun 21 2005  3:53PM
101|10|en|Y|Employee Org Unit 4||Jun 21 2005  3:53PM
101|11|en|Y|Employee Org Unit 5||Jun 21 2005  3:53PM
101|12|en|Y|Employee Org Unit 6||Jun 21 2005  3:53PM
101|13|en|Y|Employee Custom 1||Jun 21 2005  3:53PM
101|14|en|Y|Employee Custom 2||Jun 21 2005  3:53PM
101|15|en|Y|Employee Custom 3||Jun 21 2005  3:53PM
101|16|en|Y|Employee Custom 4||Jun 21 2005  3:53PM
101|17|en|Y|Employee Custom 5||Jun 21 2005  3:53PM
101|18|en|Y|Employee Custom 6||Jun 21 2005  3:53PM
101|19|en|Y|Employee Custom 7||Jun 21 2005  3:53PM
101|20|en|Y|Employee Custom 8||Jun 21 2005  3:53PM
101|21|en|Y|Employee Custom 9||Jun 21 2005  3:53PM
101|22|en|Y|Employee Custom 10||Jun 21 2005  3:53PM
101|23|en|Y|Employee Custom 11||Jun 21 2005  3:53PM
101|24|en|Y|Employee Custom 12||Jun 21 2005  3:53PM
101|25|en|Y|Employee Custom 13||Jun 21 2005  3:53PM
101|26|en|Y|Employee Custom 14||Jun 21 2005  3:53PM
101|27|en|Y|Employee Custom 15||Jun 21 2005  3:53PM
101|28|en|Y|Employee Custom 16||Jun 21 2005  3:53PM
101|29|en|Y|Employee Custom 17||Jun 21 2005  3:53PM
101|30|en|Y|Employee Custom 18||Jun 21 2005  3:53PM
101|31|en|Y|Employee Custom 19||Jun 21 2005  3:53PM
101|32|en|Y|Employee Custom 20||Jun 21 2005  3:53PM
101|33|en|Y|Vendor Name||Jun 21 2005  3:53PM
101|34|en|Y|Vendor Code||Jun 21 2005  3:53PM
101|35|en|Y|Vendor Remit To Address ID||Nov  3 2005  7:11PM
101|36|en|Y|Vendor Remit To Address Code||Nov  3 2005  7:11PM
101|37|en|Y|Vendor Remit To Vendor Address Name||Nov  3 2005  7:11PM
101|38|en|Y|Vendor Remit To Vendor Location Image Received||Nov  3 2005  7:11PM
101|39|en|Y|Vendor Remit To Address 1||Nov  3 2005  7:11PM
101|40|en|Y|Vendor Remit To Address 2||Nov  3 2005  7:11PM
101|41|en|Y|Vendor Remit To Address 3||Nov  3 2005  7:11PM
