101|38742|38741|N||Apr 30 2009  6:12AM
101|38743|38741|N||Apr 30 2009  6:13AM
101|39636|39635|N||May  7 2009  6:01AM
101|39637|39635|N||May  7 2009  6:01AM
101|40524|40523|N||May  7 2009  8:14PM
101|40525|40523|N||May  7 2009  8:14PM
101|40614|40613|N||May 14 2009  6:02AM
101|40615|40613|N||May 14 2009  6:02AM
101|41572|41571|N||May 21 2009  6:02AM
101|41573|41571|N||May 21 2009  6:02AM
101|42592|42591|N||May 28 2009  6:01AM
101|42593|42591|N||May 28 2009  6:01AM
101|43631|43630|N||Jun  4 2009  6:01AM
101|43632|43630|N||Jun  4 2009  6:01AM
101|44672|44671|N||Jun 11 2009  6:01AM
101|44673|44671|N||Jun 11 2009  6:01AM
101|45713|45712|N||Jun 18 2009  6:02AM
101|45714|45712|N||Jun 18 2009  6:02AM
101|46757|46756|N||Jun 25 2009  6:01AM
101|46758|46756|N||Jun 25 2009  6:01AM
101|47805|47804|N||Jul  2 2009  6:01AM
101|47806|47804|N||Jul  2 2009  6:01AM
101|48866|48865|N||Jul  9 2009  6:01AM
101|48867|48865|N||Jul  9 2009  6:02AM
101|49925|49924|N||Jul 16 2009  6:03AM
101|49926|49924|N||Jul 16 2009  6:03AM
101|50988|50987|N||Jul 23 2009  6:05AM
101|50989|50987|N||Jul 23 2009  6:06AM
101|51978|51977|N||Jul 30 2009  6:02AM
101|51979|51977|N||Jul 30 2009  6:03AM
101|53036|53035|N||Aug  6 2009  6:04AM
101|53037|53035|N||Aug  6 2009  6:04AM
101|54095|54094|N||Aug 13 2009  6:02AM
101|54096|54094|N||Aug 13 2009  6:02AM
101|55132|55131|N||Aug 20 2009  6:02AM
101|55133|55131|N||Aug 20 2009  6:02AM
101|56166|56165|N||Aug 27 2009  6:01AM
101|56167|56165|N||Aug 27 2009  6:01AM
101|57250|57249|N||Sep  3 2009  6:05AM
101|57251|57249|N||Sep  3 2009  6:05AM
101|58339|58338|N||Sep  9 2009 11:18PM
101|58340|58338|N||Sep  9 2009 11:18PM
101|59240|59239|N||Sep 16 2009 11:11PM
101|59241|59239|N||Sep 16 2009 11:11PM
101|60323|60322|N||Sep 23 2009 11:34PM
101|60324|60322|N||Sep 23 2009 11:34PM
101|61401|61400|N||Sep 30 2009 11:46PM
101|61402|61400|N||Sep 30 2009 11:46PM
101|62493|62492|N||Oct  7 2009 11:23PM
101|62494|62492|N||Oct  7 2009 11:23PM
101|63557|63556|N||Oct 14 2009 11:49PM
101|63558|63556|N||Oct 14 2009 11:49PM
101|64647|64646|N||Oct 21 2009 11:35PM
101|64648|64646|N||Oct 21 2009 11:35PM
101|65710|65709|N||Oct 28 2009 11:12PM
101|65711|65709|N||Oct 28 2009 11:12PM
101|66732|66731|N||Nov  5 2009 12:37AM
101|66733|66731|N||Nov  5 2009 12:38AM
101|67782|67781|N||Nov 12 2009 12:28AM
101|67783|67781|N||Nov 12 2009 12:28AM
101|68862|68861|N||Nov 19 2009 12:18AM
101|68863|68861|N||Nov 19 2009 12:18AM
101|69927|69926|N||Nov 26 2009 12:25AM
101|69928|69926|N||Nov 26 2009 12:26AM
101|71004|71002|N||Dec  3 2009 12:39AM
101|71005|71002|N||Dec  3 2009 12:39AM
101|72093|72091|N||Dec 10 2009 12:46AM
101|72094|72091|N||Dec 10 2009 12:46AM
101|73173|73172|N||Dec 17 2009 12:52AM
101|73174|73172|N||Dec 17 2009 12:52AM
101|74217|74216|N||Dec 24 2009 12:39AM
101|74218|74216|N||Dec 24 2009 12:39AM
101|75257|75255|N||Dec 31 2009 12:21AM
101|75258|75255|N||Dec 31 2009 12:21AM
101|76339|76338|N||Jan  7 2010 12:33AM
101|76340|76338|N||Jan  7 2010 12:33AM
101|77277|77276|N||Jan 14 2010 12:18AM
